Voyage ID,Name of vessel,Year arrived with captives,Total disembarked (IMP),Total embarked (IMP),Duration of captives' crossing (in days),"Voyage duration, homeport to disembarkation (in days)",Crew at first landing of captives,Crew at voyage outset,Standardized Tonnage (IMP),Sterling cash price in Jamaica (IMP),Percentage of captives who died during crossing (IMP),Percentage of women among landed slaves,Outcome of voyage if ship captured,Flag of vessel (IMP),Rig of Vessel,Place where vessel's voyage ended,Percent men,Percent boys,Broad region of captive disembarkation (IMP),Percent girls,Particular outcome,Percent children,Percentage women on voyage,Outcome of voyage for investors,Outcome of voyage for captives,Resistance,Percent male,Percent female,Broad region where voyage began (IMP),Broad region of captive purchase (IMP),Imputed region where voyage began,Date purchase of captives began,Date voyage completed,Region of return,Imputed principal region of captive disembarkation,Imputed Principal region of captive purchase,Date vessel departed Africa,Date voyage began,Imputed Place where vessel's voyage began,Date first disembarkation of captives,Imputed principal port of captive disembarkation,Date departed last place of landing,Imputed principal place of captive purchase,Sources,Enslavers
35292,Sally,1802.0,87.0,91.0,0.0,0.0,0.0,0.0,49.2,0.0,0.0,0.36111,Not captured,Denmark / Baltic,Goleta,0,0.59722,0.01389,Caribbean,0.02778,Sold slaves in Americas - subsequent fate unknown,0.1039,0.36111,0,Slaves disembarked in Americas,0,0.61111,0.38888999999999996,Caribbean,Africa,Danish West Indies,",,",",,",None,Cuba,Other Africa,",,","1802,3,",St Croix,"1802,6,",Havana,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Klein, Herbert S. “Havana Data-Set.” Madison, WI, USA, n.d. University of Wisconsin Library.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Klein, Herbert S. “Havana Data-Set.” Madison, WI, USA, n.d. University of Wisconsin Library.",nan
35293,Venner,1802.0,90.0,100.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,None,Other Africa,",,","1802,3,",St Thomas,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35294,Nonesuch,1802.0,24.0,27.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,Danish West Indies,Other Africa,",,",",,",St Thomas,"1802,7,",St Thomas,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35295,Nonesuch,1802.0,90.0,100.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,None,Other Africa,",,","1802,8,",St Thomas,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35296,Haabet,1803.0,63.0,186.0,0.0,0.0,0.0,0.0,70.8,0.0,0.66,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,Danish West Indies,Other Africa,",,","1802,12,",St Thomas,"1803,11,",St Thomas,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35297,Harriet,1802.0,90.0,100.0,0.0,0.0,0.0,0.0,126.6,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,None,Other Africa,",,","1802,12,",St Thomas,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35298,Fortuna,1802.0,90.0,100.0,0.0,0.0,0.0,0.0,52.8,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,None,Other Africa,",,","1802,12,",St Thomas,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35299,Betsy,1802.0,90.0,100.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,None,Other Africa,",,","1802,4,",St Thomas,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35300,Catharina,1802.0,78.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,",",,",None,"1802,6,",St Thomas,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35301,Frederich III,1700.0,619.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,",",,",None,"1700,,",St Thomas,",,","Africa, port unspecified","  Jones, Adam. Brandenburg Sources for West African History, 1680-1700. Studien Zur Kulturkunde 77. Stuttgart, DE: Franz Steiner Verlag Wiesbaden, 1985.|  Jones, Adam. Brandenburg Sources for West African History, 1680-1700. Studien Zur Kulturkunde 77. Stuttgart, DE: Franz Steiner Verlag Wiesbaden, 1985.",nan
35302,Catharina,1803.0,63.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,Danish West Indies,Other Africa,",,","1802,7,",St Thomas,"1803,1,",St Thomas,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35303,Von Holten,1803.0,48.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,Danish West Indies,Other Africa,",,","1802,8,",St Thomas,"1803,10,",St Thomas,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35304,American,1803.0,90.0,100.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,None,Other Africa,",,","1803,10,",St Thomas,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35305,Martha Magdalena,1803.0,143.0,158.0,0.0,0.0,0.0,0.0,58.8,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Europe,Africa,Denmark,",,",",,",None,None,Other Africa,",,","1803,8,13",København,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35307,Anna,1803.0,90.0,100.0,0.0,0.0,0.0,0.0,49.2,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,None,Other Africa,",,","1803,6,",St Thomas,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35308,Experiment,1803.0,143.0,158.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Europe,Africa,Denmark,",,",",,",None,Danish West Indies,Gold Coast,",,",",,",København,"1803,12,",St Croix,",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35309,Sally,1805.0,121.0,134.0,0.0,0.0,0.0,0.0,49.2,0.0,0.0,0.24545,Not captured,Denmark / Baltic,Goleta,0,0.62727,0.05455,Caribbean,0.07273,Sold slaves in Americas - subsequent fate unknown,0.12727,0.24545,0,Slaves disembarked in Americas,0,0.68182,0.31818,Caribbean,Africa,Danish West Indies,",,",",,",None,Cuba,Other Africa,",,","1804,5,25",St Thomas,"1805,5,",Havana,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Klein, Herbert S. “Havana Data-Set.” Madison, WI, USA, n.d. University of Wisconsin Library.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Klein, Herbert S. “Havana Data-Set.” Madison, WI, USA, n.d. University of Wisconsin Library.",nan
35310,Friendship,1804.0,114.0,140.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Europe,0,Germany,",,",",,",None,None,None,",,","1804,5,11",Hamburg,",,",None,",,",None,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35311,Charlotte Sophia,1804.0,143.0,158.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Europe,Africa,Germany,",,",",,",None,None,Senegambia and offshore Atlantic,",,","1804,6,22",Hamburg,",,",None,",,",Saint-Louis,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35312,Martha Magdalena,1804.0,143.0,158.0,0.0,0.0,0.0,0.0,58.8,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Europe,Africa,Denmark,",,",",,",None,None,Other Africa,",,","1804,12,7",København,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35313,Samuel,1805.0,90.0,100.0,0.0,0.0,0.0,0.0,100.8,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Caribbean,Africa,Danish West Indies,",,",",,",None,None,Other Africa,",,","1805,10,",St Thomas,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35314,Jenny,1805.0,143.0,158.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Europe,Africa,Germany,",,",",,",None,None,Other Africa,",,","1805,3,20",Hamburg,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35315,Silenus,1805.0,143.0,158.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Europe,Africa,Germany,",,",",,",None,None,Other Africa,",,","1805,4,12",Hamburg,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35316,Charlotte Sophia,1805.0,143.0,158.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Europe,Africa,Germany,",,",",,",None,None,Senegambia and offshore Atlantic,",,","1805,4,26",Hamburg,",,",None,",,",Saint-Louis,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35317,Nicoline,1806.0,143.0,158.0,0.0,252.0,0.0,0.0,100.8,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Europe,Africa,Denmark,"1806,4,",",,",None,Danish West Indies,Gold Coast,",,","1805,10,8",København,"1806,6,17",St Croix,",,",Christiansborg,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35318,Frau Anna,1805.0,143.0,158.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Europe,Africa,Germany,",,",",,",None,None,Other Africa,",,","1805,12,3",Hamburg,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35319,Africaner,1805.0,143.0,158.0,0.0,0.0,0.0,0.0,56.4,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Europe,Africa,Germany,",,",",,",None,None,Other Africa,",,","1805,6,18",Hamburg,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35320,Jenny,1806.0,143.0,158.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Europe,Africa,Germany,",,",",,",None,None,Other Africa,",,","1806,2,13",Hamburg,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35321,Friendship,1806.0,143.0,158.0,0.0,0.0,0.0,0.0,64.2,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Europe,Africa,Germany,",,",",,",None,None,Other Africa,",,","1806,3,24",Hamburg,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35322,Africaner,1806.0,143.0,158.0,0.0,0.0,0.0,0.0,61.2,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Europe,Africa,Germany,",,",",,",None,None,Other Africa,",,","1806,11,4",Hamburg,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35323,Martha Magdalena,1806.0,143.0,158.0,0.0,0.0,0.0,0.0,58.8,0.0,0.0,0.0,Unknown,Denmark / Baltic,0,0,0.0,0.0,0,0.0,"Left home port, no further record",0.0,0.0,0,No information on slaves,0,0.0,0.0,Europe,Africa,Denmark,",,",",,",None,None,Other Africa,",,","1806,11,24",København,",,",None,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35325,Sally,1802.0,260.0,316.0,0.0,0.0,0.0,0.0,49.2,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Cuba,Other Africa,",,",",,",None,"1802,1,",Havana,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35326,Mercurius,1756.0,62.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Bight of Benin,",,",",,",None,"1756,5,",St Croix,",,","Bight of Benin, place unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
35327,Jomfrue Sus. Jacobe,1756.0,187.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,",",,",None,"1756,8,9",St Croix,",,","Africa, port unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
